Summary,,,,,,,,,,,,,,,,,,,,,,,,
Bin Size,15 minutes,,,,,,,,,,,,,,,,,,,,,,,
Time Zone,America/Toronto,,,,,,,,,,,,,,,,,,,,,,,
Start Time,1/1/2020 0:00,,,,,,,,,,,,,,,,,,,,,,,
End Time,2/29/2020 23:59,,,,,,,,,,,,,,,,,,,,,,,
Location,Dorchester Road and Huron Church Road,,,,,,,,,,,,,,,,,,,,,,,
Latitude and Longitude,"42.28767533,-83.05818746",,,,,,,,,,,,,,,,,,,,,,,
Lights,,,,,,,,,,,,,,,,,,,,,,,,
Entry,North,,,,,,East,,,,,,South,,,,,,West,,,,,
Direction,Southbound,,,,,,Westbound,,,,,,Northbound,,,,,,Eastbound,,,,,
Start Time,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW
1/2/2020 6:15,0,40,1,0,0,0,1,2,4,0,0,0,6,121,0,0,0,0,2,0,1,0,0,0
1/2/2020 6:30,2,59,0,0,0,0,1,1,1,0,0,0,1,142,0,0,0,0,3,2,0,0,0,0
1/2/2020 6:45,0,56,1,0,0,0,0,0,5,0,0,0,1,140,2,0,0,0,4,0,1,0,0,0
1/2/2020 7:00,1,60,0,0,0,0,2,0,0,0,0,0,2,139,0,0,0,0,5,0,0,0,0,0
1/2/2020 7:15,4,58,2,0,0,0,3,2,1,0,0,0,5,154,0,0,0,0,6,2,0,0,0,0
1/2/2020 7:30,1,51,1,0,0,0,1,1,2,0,0,0,7,182,0,0,0,0,8,5,0,0,0,0
1/2/2020 7:45,0,94,0,0,0,0,0,2,1,0,0,0,5,165,2,0,0,0,4,3,3,0,0,0
1/2/2020 8:00,5,62,0,0,0,0,3,2,2,0,0,0,8,168,2,0,0,0,4,1,0,0,0,0
1/2/2020 8:15,0,59,2,0,0,0,2,3,4,0,0,0,5,178,0,0,0,0,7,0,0,0,0,0
1/2/2020 8:30,0,78,5,0,0,0,0,2,3,0,0,0,2,195,1,0,0,0,4,3,0,0,0,0
1/2/2020 8:45,1,59,3,0,0,0,2,2,8,0,0,0,7,150,3,0,0,0,3,0,0,0,0,0
1/2/2020 9:00,0,63,1,0,0,0,2,4,1,0,0,0,5,161,3,0,0,0,6,3,0,0,0,0
1/2/2020 9:15,1,57,3,0,0,0,6,1,1,0,0,0,9,113,1,0,0,0,5,5,0,0,0,0
1/2/2020 9:30,2,54,4,0,0,0,5,2,3,0,0,0,6,144,1,0,0,0,2,4,2,0,0,0
1/2/2020 9:45,2,75,5,0,0,0,5,7,6,0,0,0,8,136,1,0,0,0,4,12,0,0,0,0
1/2/2020 10:00,2,78,4,0,0,0,2,5,13,0,0,0,15,127,4,0,0,0,4,4,1,0,0,0
1/2/2020 10:15,2,84,3,0,0,0,7,3,9,0,0,0,13,138,0,0,0,0,10,10,2,0,0,0
1/2/2020 10:30,0,84,3,0,0,0,4,4,8,0,0,0,12,126,1,0,0,0,3,7,0,0,0,0
1/2/2020 10:45,4,71,10,0,0,0,6,3,13,0,0,0,10,140,3,0,0,0,11,8,1,0,0,0
1/2/2020 11:00,1,60,7,0,0,0,5,7,10,0,0,0,14,143,3,0,0,0,3,10,1,0,0,0
1/2/2020 11:15,1,76,8,0,0,0,3,4,8,0,0,0,24,164,0,0,0,0,8,5,1,0,0,0
1/2/2020 11:30,3,75,7,0,0,0,7,8,16,0,0,0,19,154,2,0,0,0,14,6,1,0,0,0
1/2/2020 11:45,1,101,6,0,0,0,6,6,15,0,0,0,21,171,2,0,0,0,20,10,3,0,0,0
1/2/2020 12:00,2,93,9,0,0,0,7,13,18,0,0,0,29,169,5,0,0,0,23,11,2,0,0,0
1/2/2020 12:15,5,109,9,0,0,0,6,15,21,0,0,0,22,155,4,0,0,0,15,12,0,0,0,0
1/2/2020 12:30,3,91,14,0,0,0,4,9,20,0,0,0,26,162,2,0,0,0,17,11,2,0,0,0
1/2/2020 12:45,1,114,14,0,0,0,12,10,11,0,0,0,17,187,2,0,0,0,16,10,4,0,0,0
1/2/2020 13:00,1,87,9,0,0,0,7,6,13,0,0,0,23,164,0,0,0,0,19,5,1,0,0,0
1/2/2020 13:15,4,95,13,0,0,0,6,4,20,0,0,0,26,171,1,0,0,0,12,7,0,0,0,0
1/2/2020 13:30,5,116,7,0,0,0,12,9,25,0,0,0,22,160,3,0,0,0,22,13,3,0,0,0
1/2/2020 13:45,3,112,11,0,0,0,9,8,24,0,0,0,17,156,1,0,0,0,14,7,0,0,0,0
1/2/2020 14:00,3,131,11,0,0,0,7,5,18,0,0,0,17,155,3,0,0,0,25,7,0,0,0,0
1/2/2020 14:15,4,133,11,0,0,0,12,9,14,0,0,0,19,166,4,0,0,0,11,7,3,0,0,0
1/2/2020 14:30,4,116,10,0,0,0,3,14,23,0,0,0,19,173,2,0,0,0,25,10,0,0,0,0
1/2/2020 14:45,3,117,13,0,0,0,6,9,20,0,0,0,23,156,1,0,0,0,21,10,1,0,0,0
1/2/2020 15:00,2,152,3,0,0,0,8,13,23,0,0,0,29,153,4,0,0,0,21,9,1,0,0,0
1/2/2020 15:15,9,142,9,0,0,0,5,10,22,0,0,0,21,182,0,0,0,0,22,4,2,0,0,0
1/2/2020 15:30,4,181,3,0,0,0,5,12,17,0,0,0,29,170,5,0,0,0,31,2,1,0,0,0
1/2/2020 15:45,6,191,7,0,0,0,1,9,20,0,0,0,26,190,1,0,0,0,31,10,1,0,0,0
1/2/2020 16:00,6,183,10,0,0,0,8,9,20,0,0,0,18,147,2,0,0,0,23,8,2,0,0,0
1/2/2020 16:15,8,208,27,0,0,0,8,12,18,0,0,0,16,159,3,0,0,0,33,4,1,0,0,0
1/2/2020 16:30,5,237,17,0,0,0,7,7,25,0,0,0,20,156,6,0,0,0,32,8,1,0,0,0
1/2/2020 16:45,9,234,20,0,0,0,6,13,18,0,0,0,19,183,3,0,0,0,42,6,1,0,0,0
1/2/2020 17:00,12,191,22,0,0,0,6,14,23,0,0,0,19,139,4,0,0,0,29,8,1,0,0,0
1/2/2020 17:15,12,223,26,0,0,0,3,11,26,0,0,0,29,203,5,0,0,0,33,6,2,0,0,0
1/2/2020 17:30,8,190,28,0,0,0,6,9,24,0,0,0,27,169,2,0,0,0,13,6,2,0,0,0
1/2/2020 17:45,21,246,14,0,0,0,7,9,16,0,0,0,22,203,6,0,0,0,27,5,1,0,0,0
1/2/2020 18:00,6,129,8,0,0,0,3,11,36,0,0,0,23,135,5,0,0,0,20,5,0,0,0,0
1/2/2020 18:15,11,161,11,0,0,0,7,6,18,0,0,0,13,156,6,0,0,0,23,3,1,0,0,0
1/2/2020 18:30,6,120,13,0,0,0,5,8,20,0,0,0,19,116,2,0,0,0,13,12,2,0,0,0
1/2/2020 18:45,4,106,6,0,0,0,8,5,14,0,0,0,17,131,1,0,0,0,13,8,1,0,0,0
1/2/2020 19:00,3,98,4,0,0,0,5,9,17,0,0,0,21,111,4,0,0,0,9,2,0,0,0,0
1/2/2020 19:15,3,118,11,0,0,0,3,7,11,0,0,0,20,108,3,0,0,0,15,1,3,0,0,0
1/2/2020 19:30,4,97,8,0,0,0,2,8,17,0,0,0,18,117,2,0,0,0,13,9,4,0,0,0
1/2/2020 19:45,5,100,10,0,0,0,7,9,13,0,0,0,12,95,4,0,0,0,11,1,0,0,0,0
1/2/2020 20:00,4,102,5,0,0,0,2,6,15,0,0,0,11,93,3,0,0,0,5,3,0,0,0,0
1/2/2020 20:15,2,86,8,0,0,0,3,9,11,0,0,0,11,89,4,0,0,0,12,2,2,0,0,0
1/2/2020 20:30,4,76,7,0,0,0,4,3,15,0,0,0,22,85,6,0,0,0,4,3,1,0,0,0
1/2/2020 20:45,5,95,8,0,0,0,2,7,11,0,0,0,10,78,3,0,0,0,8,1,0,0,0,0
1/2/2020 21:00,5,67,3,0,0,0,5,5,16,0,0,0,4,86,2,0,0,0,9,1,0,0,0,0
1/2/2020 21:15,2,94,4,0,0,0,2,2,5,0,0,0,10,69,2,0,0,0,8,1,0,0,0,0
1/2/2020 21:30,1,70,10,0,0,0,2,3,13,0,0,0,8,76,2,0,0,0,4,0,0,0,0,0
1/2/2020 21:45,1,69,2,0,0,0,1,4,12,0,0,0,15,67,3,0,0,0,7,2,0,0,0,0
1/2/2020 22:00,3,83,2,0,0,0,1,1,8,0,0,0,2,66,2,0,0,0,9,3,0,0,0,0
1/2/2020 22:15,2,72,9,0,0,0,6,3,3,0,0,0,4,61,1,0,0,0,4,2,0,0,0,0
1/2/2020 22:30,3,55,3,0,0,0,5,6,8,0,0,0,3,48,1,0,0,0,9,1,1,0,0,0
1/2/2020 22:45,2,57,2,0,0,0,3,3,4,0,0,0,7,69,1,0,0,0,5,0,1,0,0,0
1/2/2020 23:00,1,51,2,0,0,0,5,1,6,0,0,0,4,54,2,0,0,0,7,0,0,0,0,0
1/2/2020 23:15,2,39,1,0,0,0,2,1,7,0,0,0,7,54,1,0,0,0,3,0,0,0,0,0
1/2/2020 23:30,0,50,2,0,0,0,4,1,1,0,0,0,3,40,0,0,0,0,2,2,2,0,0,0
1/2/2020 23:45,0,28,3,0,0,0,2,2,4,0,0,0,3,31,2,0,0,0,5,0,0,0,0,0
1/3/2020 0:00,1,43,1,0,0,0,0,0,6,0,0,0,0,36,1,0,0,0,4,0,0,0,0,0
1/3/2020 0:15,1,28,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,3,0,0,0,0,0
1/3/2020 0:30,0,31,0,0,0,0,0,1,1,0,0,0,0,31,0,0,0,0,2,0,0,0,0,0
