Summary,,,,,,,,,,,,,,,,,,,,,,,,
Bin Size,15 minutes,,,,,,,,,,,,,,,,,,,,,,,
Time Zone,America/Toronto,,,,,,,,,,,,,,,,,,,,,,,
Start Time,1/1/2020 0:00,,,,,,,,,,,,,,,,,,,,,,,
End Time,2/29/2020 23:59,,,,,,,,,,,,,,,,,,,,,,,
Location,Malden Road and Huron Church Road,,,,,,,,,,,,,,,,,,,,,,,
Latitude and Longitude,"42.28262976,-83.05514523",,,,,,,,,,,,,,,,,,,,,,,
Lights,,,,,,,,,,,,,,,,,,,,,,,,
Entry,North,,,,,,East,,,,,,South,,,,,,West,,,,,
Direction,Southbound,,,,,,Westbound,,,,,,Northbound,,,,,,Eastbound,,,,,
Start Time,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW,Right,Thru,Left,U-Turn,Peds CW,Peds CCW
1/1/2020 11:15,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/1/2020 11:30,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/1/2020 11:45,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/1/2020 12:00,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
1/1/2020 12:15,0,13,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
1/1/2020 12:30,0,17,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0
1/1/2020 12:45,1,13,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/1/2020 13:00,1,10,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
1/1/2020 13:15,1,17,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
1/1/2020 13:30,2,13,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
1/1/2020 13:45,0,16,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
1/1/2020 14:00,2,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
1/1/2020 14:15,2,22,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
1/1/2020 14:30,0,8,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
1/1/2020 14:45,1,12,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,1,0,1,0,0,0
1/1/2020 15:00,1,10,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,1,0,1,0,0,0
1/1/2020 15:15,1,11,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
1/1/2020 15:30,1,10,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0
1/1/2020 15:45,2,11,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,0
1/1/2020 16:00,0,17,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
1/1/2020 16:15,0,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0
1/1/2020 16:30,1,17,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0
1/1/2020 16:45,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
1/1/2020 17:00,1,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
1/1/2020 17:15,0,12,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0
1/1/2020 17:30,2,9,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
1/1/2020 17:45,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/1/2020 18:00,1,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1/1/2020 18:15,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/1/2020 18:30,0,9,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0
1/1/2020 18:45,0,15,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/1/2020 19:00,1,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0
1/1/2020 19:15,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
1/1/2020 19:30,0,9,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
1/1/2020 19:45,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0
1/1/2020 20:00,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/1/2020 20:15,1,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0
1/1/2020 20:30,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/1/2020 20:45,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/1/2020 21:00,1,4,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
1/1/2020 21:15,1,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1/1/2020 21:30,1,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1/1/2020 21:45,0,8,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0
1/1/2020 22:00,1,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/1/2020 22:15,1,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/1/2020 22:30,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1/1/2020 22:45,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1/1/2020 23:00,1,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/1/2020 23:15,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0
1/1/2020 23:30,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1/1/2020 23:45,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1/2/2020 0:00,1,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1/2/2020 0:15,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/2/2020 0:30,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1/2/2020 0:45,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/2/2020 1:00,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
1/2/2020 1:15,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
1/2/2020 1:30,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/2/2020 1:45,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:00,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:15,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:30,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/2/2020 2:45,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1/2/2020 3:00,0,5,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0
1/2/2020 3:15,0,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
1/2/2020 3:30,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1/2/2020 3:45,0,9,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:00,0,7,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:15,1,12,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:30,0,8,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0
1/2/2020 4:45,0,6,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0
1/2/2020 5:00,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
1/2/2020 5:15,1,9,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,0,0
1/2/2020 5:30,1,10,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
1/2/2020 5:45,1,15,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,0,0,0
1/2/2020 6:00,1,11,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
1/2/2020 6:15,1,13,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,1,0,0,0
1/2/2020 6:30,0,15,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0
1/2/2020 6:45,2,15,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0
1/2/2020 7:00,1,12,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0
1/2/2020 7:15,2,11,0,0,0,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
1/2/2020 7:30,1,24,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,1,0,0,0
1/2/2020 7:45,1,19,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,1,0,0,0
1/2/2020 8:00,0,20,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0
1/2/2020 8:15,2,25,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0
1/2/2020 8:30,0,21,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0
1/2/2020 8:45,2,21,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1/2/2020 9:00,0,24,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,1,1,0,0,0
1/2/2020 9:15,1,32,0,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
1/2/2020 9:30,0,25,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1,0,0,0,0,0
1/2/2020 9:45,3,26,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,2,0,1,0,0,0
1/2/2020 10:00,1,34,0,0,0,0,1,0,0,0,0,0,1,42,1,0,0,0,0,0,4,0,0,0
1/2/2020 10:15,4,36,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,2,0,1,0,0,0
1/2/2020 10:30,1,42,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,2,0,0,0
1/2/2020 10:45,0,21,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0
1/2/2020 11:00,1,15,0,0,0,0,1,0,1,0,0,0,0,57,0,0,0,0,0,1,2,0,0,0
1/2/2020 11:15,4,47,0,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,2,0,1,0,0,0
1/2/2020 11:30,1,33,0,0,0,0,1,0,0,0,0,0,0,48,2,0,0,0,1,0,3,0,0,0
1/2/2020 11:45,1,27,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0
1/2/2020 12:00,2,33,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,2,0,0,0,0,0
1/2/2020 12:15,1,37,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
1/2/2020 12:30,4,38,0,0,0,0,0,0,1,0,0,0,0,48,1,0,0,0,0,1,0,0,0,0
1/2/2020 12:45,3,29,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,1,1,1,0,0,0
1/2/2020 13:00,2,37,0,0,0,0,1,1,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0
1/2/2020 13:15,1,36,0,0,0,0,1,0,1,0,0,0,0,54,1,0,0,0,2,3,1,0,0,0
1/2/2020 13:30,2,34,1,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,1,1,0,0,0
1/2/2020 13:45,2,40,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,1,1,0,0,0,0
1/2/2020 14:00,1,31,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,1,0,0,0
1/2/2020 14:15,2,56,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0
1/2/2020 14:30,2,53,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0
1/2/2020 14:45,3,43,0,0,0,0,0,0,2,0,0,0,0,53,1,0,0,0,1,0,0,0,0,0
1/2/2020 15:00,0,36,0,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,3,0,0,0,0,0
1/2/2020 15:15,0,45,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0
1/2/2020 15:30,1,55,0,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,2,1,0,0,0,0
1/2/2020 15:45,3,39,1,0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,4,1,0,0,0,0
1/2/2020 16:00,3,35,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0
1/2/2020 16:15,1,58,0,0,0,0,0,1,0,0,0,0,0,67,0,0,0,0,2,0,0,0,0,0
1/2/2020 16:30,1,47,0,0,0,0,0,1,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0
1/2/2020 16:45,0,40,0,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0
1/2/2020 17:00,2,36,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,3,0,0,0,0,0
1/2/2020 17:15,1,51,0,0,0,0,0,1,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0
1/2/2020 17:30,4,39,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0
1/2/2020 17:45,5,45,0,0,0,0,0,2,1,0,0,0,0,48,0,0,0,0,5,0,0,0,0,0
1/2/2020 18:00,1,32,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,4,0,0,0,0,0
1/2/2020 18:15,2,36,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,3,1,0,0,0,0
1/2/2020 18:30,1,31,0,0,0,0,0,1,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0
1/2/2020 18:45,2,27,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,1,1,2,0,0,0
1/2/2020 19:00,2,23,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0
1/2/2020 19:15,3,49,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,2,0,0,0,0,0
1/2/2020 19:30,5,38,0,0,0,0,1,0,0,0,0,0,1,36,0,0,0,0,1,0,0,0,0,0
1/2/2020 19:45,1,43,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,1,2,1,0,0,0
1/2/2020 20:00,0,34,0,0,0,0,1,1,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,0
1/2/2020 20:15,3,42,0,0,0,0,0,0,1,0,0,0,0,28,1,0,0,0,2,3,2,0,0,0
1/2/2020 20:30,2,35,1,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,1,0,0,0,0
1/2/2020 20:45,1,38,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0
1/2/2020 21:00,2,29,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,1,0,0,0,0
1/2/2020 21:15,0,35,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0
1/2/2020 21:30,1,24,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,1,0,0,0,0
1/2/2020 21:45,0,23,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0
1/2/2020 22:00,1,15,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0
1/2/2020 22:15,1,34,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0
1/2/2020 22:30,3,26,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,1,1,0,0,0
1/2/2020 22:45,1,27,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
1/2/2020 23:00,0,20,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
1/2/2020 23:15,1,24,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,1,0,0,0,0
1/2/2020 23:30,1,18,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0
1/2/2020 23:45,0,29,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0
1/3/2020 0:00,0,22,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0
1/3/2020 0:15,0,12,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
1/3/2020 0:30,0,27,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/3/2020 0:45,0,13,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
1/3/2020 1:00,0,5,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0
1/3/2020 1:15,0,24,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0
1/3/2020 1:30,0,15,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0
1/3/2020 1:45,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
1/3/2020 2:00,0,17,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0
1/3/2020 2:15,2,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0
1/3/2020 2:30,0,18,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/3/2020 2:45,1,16,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
1/3/2020 3:00,0,8,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1/3/2020 3:15,0,22,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
1/3/2020 3:30,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1/3/2020 3:45,0,16,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0
1/3/2020 4:00,2,18,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
1/3/2020 4:15,0,14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
1/3/2020 4:30,2,7,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0
1/3/2020 4:45,0,12,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
1/3/2020 5:00,2,12,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
1/3/2020 5:15,3,22,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
1/3/2020 5:30,1,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
1/3/2020 5:45,1,13,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
1/3/2020 6:00,0,7,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,0,0,0
1/3/2020 6:15,0,18,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,1,0,0,0
1/3/2020 6:30,1,18,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,1,1,0,0,0,0
1/3/2020 6:45,2,15,0,0,0,0,0,0,1,0,0,0,1,63,0,0,0,0,0,0,2,0,0,0
1/3/2020 7:00,0,19,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,4,1,0,0,0
1/3/2020 7:15,2,15,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,1,2,2,0,0,0
1/3/2020 7:30,0,17,0,0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0
1/3/2020 7:45,2,17,0,0,0,0,0,1,1,0,0,0,0,42,0,0,0,0,2,2,0,0,0,0
1/3/2020 8:00,1,23,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,1,1,1,0,0,0
1/3/2020 8:15,0,28,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0
1/3/2020 8:30,5,31,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,0,1,0,0,0
1/3/2020 8:45,0,31,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0
1/3/2020 9:00,1,32,0,0,0,0,1,0,0,0,0,0,1,52,0,0,0,0,3,0,0,0,0,0
1/3/2020 9:15,0,41,0,0,0,0,0,1,0,0,0,0,1,32,0,0,0,0,1,0,1,0,0,0
1/3/2020 9:30,2,30,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,3,1,1,0,0,0
1/3/2020 9:45,2,55,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,3,0,1,0,0,0
1/3/2020 10:00,5,33,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,2,1,1,0,0,0
1/3/2020 10:15,2,56,1,0,0,0,0,1,2,0,0,0,0,20,1,0,0,0,1,1,1,0,0,0
1/3/2020 10:30,4,43,0,0,0,0,0,0,2,0,0,0,0,34,0,0,0,0,5,0,2,0,0,0
1/3/2020 10:45,4,42,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,3,2,1,0,0,0
1/3/2020 11:00,3,41,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,2,1,3,0,0,0
1/3/2020 11:15,0,56,0,0,0,0,0,2,0,0,0,0,0,35,0,0,0,0,6,0,2,0,0,0
1/3/2020 11:30,0,39,0,0,0,0,0,2,0,0,0,0,0,52,1,0,0,0,0,2,0,0,0,0
1/3/2020 11:45,1,42,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,2,0,0,0
1/3/2020 12:00,2,45,1,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0
1/3/2020 12:15,3,53,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,1,0,2,0,0,0
1/3/2020 12:30,3,41,0,0,0,0,0,1,1,0,0,0,0,41,1,0,0,0,1,1,3,0,0,0
1/3/2020 12:45,1,57,0,0,0,0,0,1,1,0,0,0,0,45,0,0,0,0,3,1,0,0,0,0
1/3/2020 13:00,3,51,0,0,0,0,0,1,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0
1/3/2020 13:15,6,56,1,0,0,0,0,1,3,0,0,0,0,34,1,0,0,0,1,0,0,0,0,0
1/3/2020 13:30,2,49,0,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,1,1,1,0,0,0
1/3/2020 13:45,5,46,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,2,0,1,0,0,0
1/3/2020 14:00,3,45,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,1,2,0,0,0
1/3/2020 14:15,2,66,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,2,0,0,0,0,0
1/3/2020 14:30,5,53,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,1,0,1,0,0,0
1/3/2020 14:45,3,53,0,0,0,0,0,2,0,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0
1/3/2020 15:00,2,40,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
1/3/2020 15:15,3,40,1,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,1,0,1,0,0,0
1/3/2020 15:30,3,48,1,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,1,1,0,0,0,0
1/3/2020 15:45,2,45,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,2,0,0,0,0,0
1/3/2020 16:00,1,44,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0
1/3/2020 16:15,2,55,1,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0
1/3/2020 16:30,7,56,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,1,0,0,0
1/3/2020 16:45,2,45,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0
1/3/2020 17:00,4,40,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0
1/3/2020 17:15,3,61,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0
1/3/2020 17:30,7,39,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,1,1,0,0,0
1/3/2020 17:45,11,26,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,2,0,0,0,0
1/3/2020 18:00,6,28,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0
1/3/2020 18:15,6,39,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,1,0,0,0,0
1/3/2020 18:30,9,42,1,0,0,0,0,1,1,0,0,0,0,28,0,0,0,0,0,2,1,0,0,0
1/3/2020 18:45,3,40,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,2,0,0,0
1/3/2020 19:00,3,37,1,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,1,0,0,0
1/3/2020 19:15,3,51,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0
1/3/2020 19:30,3,53,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0
1/3/2020 19:45,0,32,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0
1/3/2020 20:00,2,27,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1/3/2020 20:15,3,50,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,1,1,0,0,0
